id,title,description,filename,originalFilename,idThumbnail,contentType,idSource,conversion_status,userId,duration,viewCounter,created,shownInList,whishedStatus,sns,is_private,transcriptProcessId,taggingProcessId,external_id,thumbnail_url,disable_qa,oldFilename,eventAction,currentUserDomain,originalOwnerId
266,New Free Resources to Keep Your e-Discovery Skills Up | Blog | Relativity,<p>New Free Resources to Keep Your e-Discovery Skills Up</p>,dffdb046b761c5675eac378941271ff5.png,https://www.relativity.com/blog/new-free-resources-to-keep-your-ediscovery-skills-up/?mkt_tok=eyJpIjoiTmpneVpUWmhZek5rWlRWaiIsInQiOiJ4dkxUSFhlK3BIbzFBcDNueE51UDdLbGZzc0NQT3dcL1FaR1NpcnQrUjNienBxcGdUeDZoaHkreWpmcHhwd0Q5THBPN25pWkhWQ2lxTElMbWwwSjQ2SHY1TUdKa0h1bk9JeEVwemsxdGN5cDdLOFo0XC9rVStNaldUeWxcL0RRcDFiZiJ9,"",15,1,20,13689,0,9,1587059378000,false,"",0,0,1951,1952,"","",false,dffdb046b761c5675eac378941271ff5.png,"","",""
732,InSite DART Workflow,InSite DART Workflow,"",https://lighthouseglobal.docebosaas.com/lms/index.php?r=coursepath/deeplink&id_path=127&generated_by=13106&hash=e4c5907acf43775ab1934eaff6a60dc8cb727f19,"",15,1,20,13106,"",0,1655477885000,false,"",0,0,5112,5113,"","",false,"","",lighthouseglobal.docebosaas.com,""
454,ADP WORKFORCE NOW: ATS OVERVIEW,"<p><strong>ADP WORKFORCE NOW</strong></p>
<p>ATS overview in ADP. This recording covers:</p>
<p>* Case for Change</p>
<p>* Navigation</p>
<p>* Hiring Manager Roles &amp; Responsibilities</p>
<p>* Timeline</p>
<p>* Resources &amp; Next Steps</p>",f2497bd512463e6928d06a17a2d27b6e,https://web.microsoftstream.com/video/7832f3e5-b0e0-4d20-bdf8-193d7c35c7a9,"",15,1,20,13912,0,7,1611686963000,false,"",0,0,2702,2703,"","",false,f2497bd512463e6928d06a17a2d27b6e,"","",""
654,Steganography - Alternate Data Streams II,"<p>In the first presentation, we explored the basics of Alternate Data Streams, and used the command line to create hidden data and attach it to carrier files.</p><p><br /></p><p>In this presentation, we’re going to show an easy way to detect whether a particular file has an Alternate Data Stream attached to it. </p>",fa390e6d5b37a244df2daef9b5207e357ef22d7d2047866990.mov,STEG_ADS II_DIGGS.mov,"",1,1,20,15229,134,0,1642627852000,false,"",0,1,4388,"","","",false,fa390e6d5b37a244df2daef9b5207e357ef22d7d2047866990.mov,"",lighthouseglobal.docebosaas.com,""
1,Engage Your Learners with Docebo 7.0,"Docebo's new release advances the learner experience, offering user-friendly social learning and new functionality. Experience it now!",ae292482b18212f7ef988fe7fdb9288e1bc08c6a.jpg,https://www.youtube.com/watch?v=Q-hiuOOpx1k,241,20,1,20,13023,0,0,1546244663000,false,"",0,0,"","","","",false,ae292482b18212f7ef988fe7fdb9288e1bc08c6a.jpg,"","",""
269,RSA and RS PM Conceptual Analytics 4.20 Training,<p>Video of the RSA and RS PM Conceptual Analytics Training that took place 4/20/2020. </p>,o_1e6ca4cd15321tnd40k17b01offa.mp4,RSA and RS PM Conceptual Analytics 4.20 Training.mp4,8124,1,1,20,13106,2724,21,1587403700000,false,"",0,0,1962,1961,"","",false,o_1e6ca4cd15321tnd40k17b01offa.mp4,"","",""
377,2020Q3,To Take,"","","",19,1,18,14055,"",0,1597263428000,false,"",0,1,"","","","",false,"","","",""
730,InSite 101,<p>InSite 101</p>,"",https://lighthouseglobal.docebosaas.com/share/asset/view/286,"",15,1,20,13106,"",2,1655406860000,false,"",0,0,5092,5093,"","",false,"","",lighthouseglobal.docebosaas.com,""
333,2019.11 Budgeting 101 Meeting Details,<p>Budgeting 101 Meeting Details &amp; Survey Request Reminder</p>,o_1edmvtf5mrvd17rsh9o1crp17dba.pptx,Lighthouse Budget Discussion.pptx,"",4,1,20,13689,"",1,1595278278000,false,"",0,0,2238,2239,"","",false,o_1edmvtf5mrvd17rsh9o1crp17dba.pptx,"","",""
580,Getting to the Bottom of Whistleblower Complaints,"<p>Getting to the Bottom of Whistleblower Complaints</p><p><em>Corporate Compliance Insights</em></p><p><em>By Jeffrey Grobart January 7, 2020</em></p>",01afdd039fcd7fe0e925ad7f36670c5a1925131393.pdf,Getting to the Bottom of Whistleblower Complaints-L.pdf,"",5,1,20,13912,"",99,1625930002000,false,"",0,0,3818,3819,"","",false,"","","",""
279,Career Development Plan (CDP),Creating A Development Plan,"","","",19,1,18,13875,"",1,1588169912000,false,"",0,1,"","","","",false,"","","",""
493,SYY InSite Ticketing,InSite Basics,"","","",19,1,18,14438,"",0,1615601653000,false,"",0,1,"","","","",false,"","","",""
133,Learning Objectives Activity,<p>Development Ally &amp; Learning Coach Training: Learning Objectives Activity</p>,o_1dl30dr0virbpb08675m216nca.docx,Activity.docx,"",2,1,20,13912,"",31,1568837922000,false,"",0,0,1500,1501,"","",false,o_1dl30dr0virbpb08675m216nca.docx,"","",""
194,"","",o_1ds06djhq173gpcc1fns1qp5i7fa.doc,How to Convert Mac Mail with Aid4Mail.doc,"",2,1,6,13875,"",0,1576259735000,false,"",0,0,1678,1680,"","",false,o_1ds06djhq173gpcc1fns1qp5i7fa.doc,"","",""
280,Relativity Analytics - Concept Searching,<p>Shirt video covering Relativity Analytics - Concept Searching.</p>,o_1e7gftn0h1unb7foih11mkc1b2ba.mp4,Relativity-Concept-Searching.mp4,8126,1,1,20,13106,289,9,1588617730000,true,"",0,0,2012,2011,"","",false,o_1e7gftn0h1unb7foih11mkc1b2ba.mp4,"","",""
369,"","",o_1ee1fbllm1f321a0fe9q1v751soha.mp4,"Quarterly Sales Meeting, Pt. 2 (July 2020).mp4",8211,1,1,6,14276,6578,0,1595630016000,false,"",0,0,2326,2325,"","",false,o_1ee1fbllm1f321a0fe9q1v751soha.mp4,"","",""
549,Walmart Monthly Dashboards | Exception Type,<p>In depth video of how to create the necessary steps to obtaining the Exception Type widget in Relativity for a new database.</p>,73adb428-7452-4344-a2d3-bd8efdf7dc1c1976125337.mp4,73adb428-7452-4344-a2d3-bd8efdf7dc1c.mp4,"",1,1,20,13915,170,1,1623351804000,false,"",0,0,3663,3676,"","",false,73adb428-7452-4344-a2d3-bd8efdf7dc1c1976125337.mp4,"","",""
683,RELATIVITY,COURSES,"","","",19,1,18,13951,"",0,1650417117000,false,"",0,1,"","","","",false,"","","",""
659,Manager Feedback Training & Peer Coaching Circle,"<p>Manager Feedback Training &amp; Peer Coaching Circle</p><p>February 9, 2021</p>",0f0a11cd3f68fbb4a1fa4cdd7e1fcdefaa9c80821624212448.mp4,Manager Feedback Training + Peer Coaching Circle (Session 2).mp4,"",1,1,20,13912,3127,11,1644267094000,false,"",0,0,4439,4438,"","",false,0f0a11cd3f68fbb4a1fa4cdd7e1fcdefaa9c80821624212448.mp4,"",lighthouseglobal.docebosaas.com,""
256,Expanding your Active Learning Options with Family-Based Review,<p>With family-based review you can capture the benefits of Active Learning without having to radically change your team’s existing workflows. I...</p>,c1b8924e6673bdf28ca44bc70723f376.jpg,https://youtu.be/_MuwsCJt4-0,"",20,1,20,13106,0,1,1586537163000,false,"",0,0,1925,1924,"","",false,c1b8924e6673bdf28ca44bc70723f376.jpg,"","",""
110,Short Relativity Analytics Presentation,"<p style=\"margin-top:3.12pt;margin-bottom:0pt;margin-left:0in;text-indent:0in;text-align:left;vertical-align:baseline;\"><span style=\"font-size:13pt;font-family:'Avenir Book';color:#3c464e;font-weight:normal;font-style:normal;\">CAAT Indexing</span></p>
<p style=\"margin-top:3.12pt;margin-bottom:0pt;margin-left:0in;text-indent:0in;text-align:left;vertical-align:baseline;\"><span style=\"font-size:13pt;font-family:'Avenir Book';color:#3c464e;font-weight:normal;font-style:normal;\">The following components of Relativity Analytics are in use by Walmart and will be supported by Lighthouse. We will provide a brief overview in this presentation of each feature. ​</span></p>
<p style=\"margin-top:3.12pt;margin-bottom:0pt;margin-left:0in;text-indent:0in;text-align:left;vertical-align:baseline;\"> </p>
<p style=\"margin-top:3.12pt;margin-bottom:0pt;margin-left:0in;text-indent:0in;text-align:left;vertical-align:baseline;\"><span style=\"font-size:13pt;font-family:'Avenir Book';color:#3c464e;font-weight:normal;font-style:normal;\">Email Threading​</span></p>
<p style=\"margin-top:3.12pt;margin-bottom:0pt;margin-left:0in;text-indent:0in;text-align:left;vertical-align:baseline;\"><span style=\"font-size:13pt;font-family:'Avenir Book';color:#3c464e;font-weight:normal;font-style:normal;\">Near Deduplication​</span></p>
<p style=\"margin-top:3.12pt;margin-bottom:0pt;margin-left:0in;text-indent:0in;text-align:left;vertical-align:baseline;\"><span style=\"font-size:13pt;font-family:'Avenir Book';color:#3c464e;font-weight:normal;font-style:normal;\">Repeated Content Filtering​</span></p>
<p style=\"margin-top:3.12pt;margin-bottom:0pt;margin-left:0in;text-indent:0in;text-align:left;vertical-align:baseline;\"><span style=\"font-size:13pt;font-family:'Avenir Book';color:#3c464e;font-weight:normal;font-style:normal;\">Conceptual Clustering​</span></p>
<p style=\"margin-top:3.12pt;margin-bottom:0pt;margin-left:0in;text-indent:0in;text-align:left;vertical-align:baseline;\"><span style=\"font-size:13pt;font-family:'Avenir Book';color:#3c464e;font-weight:normal;font-style:normal;\">Keyword Expansion​</span></p>
<p style=\"margin-top:3.12pt;margin-bottom:0pt;margin-left:0in;text-indent:0in;text-align:left;vertical-align:baseline;\"><span style=\"font-size:13pt;font-family:'Avenir Book';color:#3c464e;font-weight:normal;font-style:normal;\">Conceptual Searching​</span></p>
<p style=\"margin-top:3.12pt;margin-bottom:0pt;margin-left:0in;text-indent:0in;text-align:left;vertical-align:baseline;\"><span style=\"font-size:13pt;font-family:'Avenir Book';color:#3c464e;font-weight:normal;font-style:normal;\">Find Similar Documents​</span></p>",o_1dilmv8pt1rn0121eimb59g1gln21.pptx,Short Relativity Analytics Presentation.pptx,"",4,1,20,13689,"",24,1566244316000,false,"",0,0,1258,1373,"","",false,o_1dilmv8pt1rn0121eimb59g1gln21.pptx,"","",""
577,Conquering Email in Ediscovery,<p><em>How Data Analytics are Changing the Game</em></p><p>By Jason Richard</p>,a1ca2d9df1c237edcd9c1d35c3b264aa954436176.pdf,Conquering Email in eDiscovery.pdf,"",5,1,20,13912,"",31,1625929078000,false,"",0,0,3806,3807,"","",false,"","","",""
534,How To Find a Contract in InSite. Tips from the Legal team.,<p>Use this PPT to learn how to find a specific contract in InSite! Tips from the Legal team.</p>,4e2c8b60f06ed0b26add4141cb978e7a2011778422.pptx,How To Find Contract in InSite_May 2021.pptx,"",4,1,20,14071,"",303,1621976043000,false,"",0,0,3984,3989,"","",false,"","","",""
8,All About the HSA,<p>Health Savings Account 101 Presentation</p>,2043dfb64b36d940e5748ac381ba65d4.aspx?pi=597052554,http://www.brainshark.com/usi/LighthouseHSA,"",15,1,18,13023,0,0,1556733461000,false,"",0,0,112,146,"","",false,2043dfb64b36d940e5748ac381ba65d4.aspx?pi=597052554,"","",""
336,2020.01 WLEAD Program Kickoff,<p>WLEAD Program Kickoff</p>,o_1edn10494191i1p7h13rgpbc180ap.pptx,WLEAD January Meeting.pptx,"",4,1,20,13689,"",4,1595279416000,false,"",0,0,2242,2243,"","",false,o_1edn10494191i1p7h13rgpbc180ap.pptx,"","",""
736,InSite Workflow #4: Intake,<p>InSite Workflow #4: Intake</p>,"",https://lighthouseglobal.docebosaas.com/learn/course/8549/insite-workflow-4-intake?generated_by=13106&hash=ea685333ac9c486bead38026c185b761410d70e7,"",15,1,20,13106,"",0,1656072087000,false,"",0,0,5146,5149,"","",false,"","",lighthouseglobal.docebosaas.com,""
109,Repeated Content Filtering,"<p><span style=\"font-size:12pt;font-family:'Times New Roman', serif;\">Create a repeated content filter or a regular expression filter on the Repeated Content Filters tab in order to improve the quality of an Analytics index. Using a structured analytics set, allow Relativity to automatically create repeated content filters by running the repeated content identification operation on a set of documents. </span></p>",o_1dilmq6mc102dg221vcc11fc1cjs1s.docx,Repeated Content Filtering.docx,"",2,1,20,13689,"",0,1566244150000,false,"",0,0,1257,1374,"","",false,o_1dilmq6mc102dg221vcc11fc1cjs1s.docx,"","",""
557,2021 - Mid-Term,Video,"","","",19,1,18,13680,"",0,1624065621000,false,"",0,0,"","","","",false,"","","",""
226,All About Health Savings Accounts,"<p> </p>
<p>Are you curious about what a health savings account is?  Do you want to get a better understanding of how to maximize this benefit?  Join us as we learn about all things HSA.</p>",o_1e26a3fhc1q7i1tr1raokjnfc4a.mp4,All About Health Savings Accounts-20200227 1931-1 (1).mp4,8103,1,1,20,14116,2733,19,1582907375000,false,"",0,0,1824,1823,"","",false,o_1e26a3fhc1q7i1tr1raokjnfc4a.mp4,"","",""
492,Walmart Opioids Training - Ramon,Training materials related to Walmart background and workflows,"","","",19,1,20,13878,"",12,1615426158000,false,"",0,0,"","","","",false,"","","",""
500,Walmart Training | Hard Copy Documents,This session describes Walmart's hard copy document protocol.,481fd476-a2c0-9675-b815-8f0f944fed51847784091.mp4,481fd476-a2c0-9675-b815-8f0f944fed51.mp4,"",1,1,20,13915,48,5,1616624578000,false,"",0,0,3100,3176,"","",false,481fd476-a2c0-9675-b815-8f0f944fed51847784091.mp4,"","",""
588,Time Well Spent: Cultivating a Broad Cybersecurity Team,"<p>Time Well Spent: Cultivating a Broad Cybersecurity Team</p><p>By Julia Brickell</p><p><em>New York Law Journal</em></p><p><em>Monday, May 10, 2021</em></p><p><em>Volume 265-N0.89</em></p>",c320f41eac79641a0e6fad0cf49eebb0482604889.pdf,H5-Brickell-New-York-Law-Journal-PDF-Proof-Updated-5.19.2021-1.pdf,"",5,1,20,13912,"",241,1625937452000,false,"",0,0,3842,3843,"","",false,"","","",""
96,Moving Analytics indexes and Structured Analytics sets,"<p class=\"MsoNormal\">The steps below assist with Analytics index and Structured Analytics set moves, where the Analytics installation remains on its original server. These instructions differ depending on whether the Analytics server is using Single Data Directory mode.</p>",o_1dilknksh1vi9e2h8hk79aiik.docx,CAAT Indexing.docx,"",2,1,20,13689,"",3,1566241969000,false,"",0,0,1244,1364,"","",false,o_1dilknksh1vi9e2h8hk79aiik.docx,"","",""
111,Structured Analytics - Email Threading and TND QRC,"<p class=\"MsoNormal\">This guide contains workflows to provide<span> </span>basic information for setting up the following:</p>
<p class=\"MsoNormal\">• Email threading only</p>
<p class=\"MsoNormal\">• Textual near duplicate identification (TND) only</p>
<p class=\"MsoNormal\">• Email threading and TND</p>",o_1diln7gbh1gmk1m771q169guunl26.docx,Structured Analytics - Email Threading and TND QRC.docx,"",2,1,20,13689,"",6,1566244585000,false,"",0,0,1259,1372,"","",false,o_1diln7gbh1gmk1m771q169guunl26.docx,"","",""
332,2019.10 Practical Tips for Shaping Policy Change Meeting Recap,<p>Practical Tips for Shaping Policy Change Meeting Recap</p>,o_1edmvmv0m1f6be7gdl7kvp1shna.pptx,WLead 10.2019 Final.pptx,"",4,1,20,13689,"",0,1595278065000,false,"",0,0,2236,2237,"","",false,o_1edmvmv0m1f6be7gdl7kvp1shna.pptx,"","",""
644,Training,Pending,"","","",19,1,18,15256,"",0,1642097846000,false,"",0,1,"","","","",false,"","","",""
94,Active Learning,"<p class=\"MsoNormal\">Active Learning is an application that can run continuously updated cycles of documents for review, based on the review strategy. The advantages of Active Learning include real-time intelligence, efficiency, flexibility, and integration with all the power of the Relativity platform.</p>",o_1dilj9lc2s6jfld3n78sha26a.docx,Active Learning.DOCX,"",2,1,20,13689,"",7,1566240462000,false,"",0,0,1242,1362,"","",false,o_1dilj9lc2s6jfld3n78sha26a.docx,"","",""
195,How to Convert Mac Mail with Aid4Mail,<p>SOP Created by: Santiago Barragan</p>,o_1ds06dpfoo4kkgils91br5ut1f.doc,How to Convert Mac Mail with Aid4Mail.doc,"",2,1,20,13875,"",6,1576259741000,false,"",0,0,1679,1681,"","",false,o_1ds06dpfoo4kkgils91br5ut1f.doc,"","",""
382,Insite,Insite billing,"","","",19,1,18,14334,"",0,1598470835000,false,"",0,1,"","","","",false,"","","",""
306,Creating an ABBY OCR Workflow - Core Training - Processing,<p>Learning how to create an ABBY OCR workflow for use in processing tasks. KB0013965</p>,sc_6ac6cff2-a2de-3a0d-151c-da77e4b945d4.mp4,sc_6ac6cff2-a2de-3a0d-151c-da77e4b945d4.mp4,"",1,1,20,13612,286,3,1592562235000,false,"",0,0,2114,2113,"","",false,sc_6ac6cff2-a2de-3a0d-151c-da77e4b945d4.mp4,"","",""
299,Blind spots: Overcome stereotypes  (3 1/2 minutes),"<p>Stereotypes can influence who we think is the \"right fit\" for a position or an opportunity.  This short video discusses Prototype Bias and shares ways to prevent ingrained associations from impacting who we see as qualified or as a \"fit\" for a role.</p>",b99b3309a3a6fd3f1030fd1cc88a57a7.jpg,https://www.youtube.com/watch?v=6_yIevcJCPc,"",20,1,20,13988,0,4,1591809552000,false,"",0,0,2074,2073,"","",false,b99b3309a3a6fd3f1030fd1cc88a57a7.jpg,"","",""
15,Life at Lighthouse,<p>Discover what life at Lighthouse is like.</p>,2a5b0cc3a5ddc3541c464b684b37e7e0.jpg,https://youtu.be/pTOAjZzKg_s,"",20,1,20,13528,0,29,1560381275000,false,"",0,0,244,243,"","",false,2a5b0cc3a5ddc3541c464b684b37e7e0.jpg,"","",""
462,Custom Nuix Export Core DRAFT,Uploading this for Processing to provide feedback on content.,7222eaf5-c7a0-18bc-bf55-c3270687bac11894055222.mp4,7222eaf5-c7a0-18bc-bf55-c3270687bac1.mp4,"",1,1,20,13766,386,0,1612386582000,false,"",0,1,2733,2734,"","",false,7222eaf5-c7a0-18bc-bf55-c3270687bac11894055222.mp4,"","",""
720,New Hire,New Hire,"","","",19,1,18,13892,"",0,1653592697000,false,"",0,1,"","","","",false,"","","",""
541,My Stuff,My Stuff,"","","",19,1,18,13975,"",0,1622213731000,false,"",0,1,"","","","",false,"","","",""
214,Agile Product Ownership in a Nutshell,"<p>This is basically a 1 day product ownership course compressed into 15 minute animated presentation. There's obviously more to product ownership than this, so...</p>",20297f9f0ab01dbd5c3b7be38752dfdd.jpg,https://www.youtube.com/watch?v=502ILHjX9EE,"",20,1,20,14142,0,3,1582154547000,false,"",0,0,1793,1792,"","",false,20297f9f0ab01dbd5c3b7be38752dfdd.jpg,"","",""
